original_text,normalized_word_text,dict_word,dict_lang,fuzzy_word,fuzzy_lang,fuzzy_confidence,checked_text,checked_lang,lemmatized_text,polarity_score,polarity_label,status,error_message
Ambassador,ambassador,Ambassador,English,,,0.0,Ambassador,English,ambassador,0.0,neutral,ok,
thank,thank,thank,English,,,0.0,thank,English,thank,0.0,neutral,ok,
bruh,bruh,,Unknown,brush,English,88.88888888888889,brush,English,brush,0.0,neutral,ok,
"Ricky,","ricky,",,Unknown,tricky,English,83.33333333333334,tricky,English,tricky,0.0,neutral,ok,
year,year,year,English,,,0.0,year,English,year,0.0,neutral,ok,
old,old,old,English,,,0.0,old,English,old,0.1,neutral,ok,
daughter,daughter,daughter,English,,,0.0,daughter,English,daughter,0.0,neutral,ok,
has,has,,Unknown,hasp,English,85.71428571428572,hasp,English,hasp,0.0,neutral,ok,
started,started,,Unknown,stated,English,92.3076923076923,stated,English,stated,0.0,neutral,ok,
imitating,imitating,,Unknown,unimitating,English,90.0,unimitating,English,unimitating,0.0,neutral,ok,
She,she,She,English,,,0.0,She,English,she,0.0,neutral,ok,
knows,knows,,Unknown,know,English,88.88888888888889,know,English,know,0.0,neutral,ok,
uncle,uncle,uncle,English,,,0.0,uncle,English,uncle,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
comment,comment,comment,English,,,0.0,comment,English,comment,0.0,neutral,ok,
readers,readers,,Unknown,reader,English,92.3076923076923,reader,English,reader,0.0,neutral,ok,
gather,gather,gather,English,,,0.0,gather,English,gather,0.0,neutral,ok,
that's,that's,,Unknown,thats,English,90.9090909090909,thats,English,thats,0.0,neutral,ok,
thank,thank,thank,English,,,0.0,thank,English,thank,0.0,neutral,ok,
representing,representing,,Unknown,represent,English,85.71428571428572,represent,English,represent,0.0,neutral,ok,
us,us,us,English,,,0.0,us,English,u,0.0,neutral,ok,
westnile,westnile,,Unknown,whetile,English,80.0,whetile,English,whetile,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
hope,hope,hope,English,,,0.0,hope,English,hope,0.0,neutral,ok,
appreciation,appreciation,appreciation,English,,,0.0,appreciation,English,appreciation,0.0,neutral,ok,
follow,follow,follow,English,,,0.0,follow,English,follow,0.0,neutral,ok,
follow,follow,follow,English,,,0.0,follow,English,follow,0.0,neutral,ok,
back,back,back,English,,,0.0,back,English,back,0.0,neutral,ok,
itesot,itesot,,Unknown,test,English,80.0,test,English,test,0.0,neutral,ok,
East,east,East,English,,,0.0,East,English,east,0.0,neutral,ok,
brother,brother,brother,English,,,0.0,brother,English,brother,0.0,neutral,ok,
even,even,even,English,,,0.0,even,English,even,0.0,neutral,ok,
though,though,though,English,,,0.0,though,English,though,0.0,neutral,ok,
give,give,give,English,,,0.0,give,English,give,0.0,neutral,ok,
loan,loan,loan,English,,,0.0,loan,English,loan,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
can't,can't,,Unknown,cant,English,88.88888888888889,cant,English,cant,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
dating,dating,dating,English,,,0.0,dating,English,dating,0.0,neutral,ok,
guy,guy,guy,English,,,0.0,guy,English,guy,0.0,neutral,ok,
side,side,side,English,,,0.0,side,English,side,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
really,really,really,English,,,0.0,really,English,really,0.2,positive,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
Am,am,Am,English,,,0.0,Am,English,am,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
presented,presented,,Unknown,unpresented,English,90.0,unpresented,English,unpresented,0.0,neutral,ok,
us,us,us,English,,,0.0,us,English,u,0.0,neutral,ok,
well,well,well,English,,,0.0,well,English,well,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
never,never,never,English,,,0.0,never,English,never,0.0,neutral,ok,
commented,commented,,Unknown,uncommented,English,90.0,uncommented,English,uncommented,0.0,neutral,ok,
ur,ur,ur,English,,,0.0,ur,English,ur,0.0,neutral,ok,
great,great,great,English,,,0.0,great,English,great,0.8,positive,ok,
"follower,","follower,",,Unknown,follower,English,94.11764705882352,follower,English,follower,0.0,neutral,ok,
nice,nice,nice,English,,,0.0,nice,English,nice,0.6,positive,ok,
trouble,trouble,trouble,English,,,0.0,trouble,English,trouble,-0.2,negative,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
got,got,got,English,,,0.0,got,English,got,0.0,neutral,ok,
kid,kid,,Unknown,kaid,English,85.71428571428572,kaid,English,kaid,0.0,neutral,ok,
one,one,one,English,,,0.0,one,English,one,0.0,neutral,ok,
musical,musical,musical,English,,,0.0,musical,English,musical,0.0,neutral,ok,
finished,finished,finished,English,,,0.0,finished,English,finished,0.0,neutral,ok,
bujiri,bujiri,,Unknown,biri,English,80.0,biri,English,biri,0.0,neutral,ok,
ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
yr,yr,yr,English,,,0.0,yr,English,yr,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
For,for,For,English,,,0.0,For,English,for,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
submit,submit,submit,English,,,0.0,submit,English,submit,0.0,neutral,ok,
"chair,","chair,",,Unknown,chair,English,90.9090909090909,chair,English,chair,0.0,neutral,ok,
continue,continue,continue,English,,,0.0,continue,English,continue,0.0,neutral,ok,
visit,visit,visit,English,,,0.0,visit,English,visit,0.0,neutral,ok,
much,much,much,English,,,0.0,much,English,much,0.2,positive,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
single,single,single,English,,,0.0,single,English,single,-0.07142857142857142,neutral,ok,
search,search,search,English,,,0.0,search,English,search,0.0,neutral,ok,
inbox,inbox,,Unknown,unbox,English,80.0,unbox,English,unbox,0.0,neutral,ok,
Dr,dr,,Unknown,dar,English,80.0,dar,English,dar,0.0,neutral,ok,
"Ricky,","ricky,",,Unknown,tricky,English,83.33333333333334,tricky,English,tricky,0.0,neutral,ok,
heals,heals,,Unknown,hals,English,88.88888888888889,hals,English,hals,0.0,neutral,ok,
wounds,wounds,wounds,English,,,0.0,wounds,English,wound,0.0,neutral,ok,
joy,joy,joy,English,,,0.0,joy,English,joy,0.8,positive,ok,
meet,meet,meet,English,,,0.0,meet,English,meet,0.0,neutral,ok,
life,life,life,English,,,0.0,life,English,life,0.0,neutral,ok,
Me,me,Me,English,,,0.0,Me,English,me,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
don’t,don’t,,Unknown,dont,English,88.88888888888889,dont,English,dont,0.0,neutral,ok,
want,want,want,English,,,0.0,want,English,want,0.0,neutral,ok,
called,called,,Unknown,scalled,English,92.3076923076923,scalled,English,scalled,0.0,neutral,ok,
school,school,school,English,,,0.0,school,English,school,0.0,neutral,ok,
child,child,child,English,,,0.0,child,English,child,0.0,neutral,ok,
worst,worst,worst,English,,,0.0,worst,English,worst,-1.0,negative,ok,
performer,performer,performer,English,,,0.0,performer,English,performer,0.0,neutral,ok,
Thank,thank,Thank,English,,,0.0,Thank,English,thank,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
Am,am,Am,English,,,0.0,Am,English,am,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
like,like,like,English,,,0.0,like,English,like,0.0,neutral,ok,
Bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
tell,tell,tell,English,,,0.0,tell,English,tell,0.0,neutral,ok,
ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
big,big,big,English,,,0.0,big,English,big,0.0,neutral,ok,
G,g,G,English,,,0.0,G,English,g,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
gud,gud,gud,English,,,0.0,gud,English,gud,0.0,neutral,ok,
thanks,thanks,thanks,English,,,0.0,thanks,English,thanks,0.2,positive,ok,
presenting,presenting,,Unknown,presentient,English,85.71428571428572,presentient,English,presentient,0.0,neutral,ok,
westnile,westnile,,Unknown,whetile,English,80.0,whetile,English,whetile,0.0,neutral,ok,
gate,gate,gate,English,,,0.0,gate,English,gate,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
know,know,know,English,,,0.0,know,English,know,0.0,neutral,ok,
anything,anything,anything,English,,,0.0,anything,English,anything,0.0,neutral,ok,
miss,miss,miss,English,,,0.0,miss,English,miss,0.0,neutral,ok,
want,want,want,English,,,0.0,want,English,want,0.0,neutral,ok,
humble,humble,humble,English,,,0.0,humble,English,humble,-0.2,negative,ok,
another,another,another,English,,,0.0,another,English,another,0.0,neutral,ok,
level,level,level,English,,,0.0,level,English,level,0.0,neutral,ok,
like,like,like,English,,,0.0,like,English,like,0.0,neutral,ok,
people,people,people,English,,,0.0,people,English,people,0.0,neutral,ok,
post,post,post,English,,,0.0,post,English,post,0.0,neutral,ok,
commend,commend,commend,English,,,0.0,commend,English,commend,0.0,neutral,ok,
makes,makes,,Unknown,make,English,88.88888888888889,make,English,make,0.0,neutral,ok,
get,get,get,English,,,0.0,get,English,get,0.0,neutral,ok,
money,money,money,English,,,0.0,money,English,money,0.0,neutral,ok,
tiktok,tiktok,,Unknown,ticktock,English,85.71428571428572,ticktock,English,ticktock,0.0,neutral,ok,
personal,personal,personal,English,,,0.0,personal,English,personal,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
thanks,thanks,thanks,English,,,0.0,thanks,English,thanks,0.2,positive,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
tribe,tribe,tribe,English,,,0.0,tribe,English,tribe,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
wanna,wanna,,Unknown,anna,English,88.88888888888889,anna,English,anna,0.0,neutral,ok,
marry,marry,marry,English,,,0.0,marry,English,marry,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
dem,dem,,Unknown,derm,English,85.71428571428572,derm,English,derm,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
make,make,make,English,,,0.0,make,English,make,0.0,neutral,ok,
laugh,laugh,laugh,English,,,0.0,laugh,English,laugh,0.3,positive,ok,
Yo,yo,Yo,English,,,0.0,Yo,English,yo,0.0,neutral,ok,
right,right,right,English,,,0.0,right,English,right,0.2857142857142857,positive,ok,
broz,broz,,Unknown,bronze,English,80.0,bronze,English,bronze,0.0,neutral,ok,
spoiling,spoiling,spoiling,English,,,0.0,spoiling,English,spoiling,0.0,neutral,ok,
name,name,name,English,,,0.0,name,English,name,0.0,neutral,ok,
west,west,west,English,,,0.0,west,English,west,0.0,neutral,ok,
Nile,nile,,Unknown,nifle,English,88.88888888888889,nifle,English,nifle,0.0,neutral,ok,
la,la,la,English,,,0.0,la,English,la,0.0,neutral,ok,
world,world,world,English,,,0.0,world,English,world,0.0,neutral,ok,
ur,ur,ur,English,,,0.0,ur,English,ur,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
Big,big,Big,English,,,0.0,Big,English,big,0.0,neutral,ok,
northern,northern,northern,English,,,0.0,northern,English,northern,0.0,neutral,ok,
ambassador,ambassador,ambassador,English,,,0.0,ambassador,English,ambassador,0.0,neutral,ok,
respect,respect,respect,English,,,0.0,respect,English,respect,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
yumbe,yumbe,,Unknown,umble,English,80.0,umble,English,umble,0.0,neutral,ok,
sure,sure,sure,English,,,0.0,sure,English,sure,0.5,positive,ok,
brother,brother,brother,English,,,0.0,brother,English,brother,0.0,neutral,ok,
Am,am,Am,English,,,0.0,Am,English,am,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
west,west,west,English,,,0.0,west,English,west,0.0,neutral,ok,
Hi,hi,Hi,English,,,0.0,Hi,English,hi,0.0,neutral,ok,
big,big,big,English,,,0.0,big,English,big,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
always,always,always,English,,,0.0,always,English,always,0.0,neutral,ok,
mind.,mind.,,Unknown,mind,English,88.88888888888889,mind,English,mind,0.0,neutral,ok,
please,please,please,English,,,0.0,please,English,please,0.0,neutral,ok,
go,go,go,English,,,0.0,go,English,go,0.0,neutral,ok,
head,head,head,English,,,0.0,head,English,head,0.0,neutral,ok,
l,l,l,English,,,0.0,l,English,l,0.0,neutral,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
tell,tell,tell,English,,,0.0,tell,English,tell,0.0,neutral,ok,
darling,darling,darling,English,,,0.0,darling,English,darling,0.0,neutral,ok,
brother,brother,brother,English,,,0.0,brother,English,brother,0.0,neutral,ok,
They,they,They,English,,,0.0,They,English,they,0.0,neutral,ok,
gave,gave,gave,English,,,0.0,gave,English,gave,0.0,neutral,ok,
posho,posho,,Unknown,posh,English,88.88888888888889,posh,English,posh,0.0,neutral,ok,
dry,dry,dry,English,,,0.0,dry,English,dry,-0.06666666666666665,neutral,ok,
tea,tea,tea,English,,,0.0,tea,English,tea,0.0,neutral,ok,
breakfast,breakfast,breakfast,English,,,0.0,breakfast,English,breakfast,0.0,neutral,ok,
busoga,busoga,,Unknown,boga,English,80.0,boga,English,boga,0.0,neutral,ok,
south,south,south,English,,,0.0,south,English,south,0.0,neutral,ok,
Sudan,sudan,,Unknown,subdean,English,83.33333333333334,subdean,English,subdean,0.0,neutral,ok,
Thank,thank,Thank,English,,,0.0,Thank,English,thank,0.0,neutral,ok,
standing,standing,standing,English,,,0.0,standing,English,standing,0.0,neutral,ok,
us,us,us,English,,,0.0,us,English,u,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
loves,loves,,Unknown,love,English,88.88888888888889,love,English,love,0.5,positive,ok,
thank,thank,thank,English,,,0.0,thank,English,thank,0.0,neutral,ok,
much,much,much,English,,,0.0,much,English,much,0.2,positive,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
defender,defender,defender,English,,,0.0,defender,English,defender,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
diffence!,diffence!,,Unknown,difference,English,84.21052631578947,difference,English,difference,0.0,neutral,ok,
My,my,My,English,,,0.0,My,English,my,0.0,neutral,ok,
brother,brother,brother,English,,,0.0,brother,English,brother,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
never,never,never,English,,,0.0,never,English,never,0.0,neutral,ok,
disappoint,disappoint,disappoint,English,,,0.0,disappoint,English,disappoint,0.0,neutral,ok,
keep,keep,keep,English,,,0.0,keep,English,keep,0.0,neutral,ok,
nailing,nailing,nailing,English,,,0.0,nailing,English,nailing,0.0,neutral,ok,
nail,nail,nail,English,,,0.0,nail,English,nail,0.0,neutral,ok,
head,head,head,English,,,0.0,head,English,head,0.0,neutral,ok,
way,way,way,English,,,0.0,way,English,way,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
like,like,like,English,,,0.0,like,English,like,0.0,neutral,ok,
guy,guy,guy,English,,,0.0,guy,English,guy,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
highly,highly,highly,English,,,0.0,highly,English,highly,0.16,positive,ok,
rank,rank,rank,English,,,0.0,rank,English,rank,-0.8,negative,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
good,good,good,English,,,0.0,good,English,good,0.7,positive,ok,
response,response,response,English,,,0.0,response,English,response,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
one,one,one,English,,,0.0,one,English,one,0.0,neutral,ok,
million.,million.,,Unknown,million,English,93.33333333333333,million,English,million,0.0,neutral,ok,
Be,be,Be,English,,,0.0,Be,English,be,0.0,neutral,ok,
us,us,us,English,,,0.0,us,English,u,0.0,neutral,ok,
westnilerss,westnilerss,,Unknown,westness,English,84.21052631578947,westness,English,westness,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
remove,remove,remove,English,,,0.0,remove,English,remove,0.0,neutral,ok,
stress,stress,stress,English,,,0.0,stress,English,stress,0.0,neutral,ok,
bro,bro,,Unknown,brog,English,85.71428571428572,brog,English,brog,0.0,neutral,ok,
good,good,good,English,,,0.0,good,English,good,0.7,positive,ok,
defender,defender,defender,English,,,0.0,defender,English,defender,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
stress,stress,stress,English,,,0.0,stress,English,stress,0.0,neutral,ok,
killer,killer,killer,English,,,0.0,killer,English,killer,0.0,neutral,ok,
bother,bother,bother,English,,,0.0,bother,English,bother,0.0,neutral,ok,
thanks,thanks,thanks,English,,,0.0,thanks,English,thanks,0.2,positive,ok,
like,like,like,English,,,0.0,like,English,like,0.0,neutral,ok,
U,u,U,English,,,0.0,U,English,u,0.0,neutral,ok,
heloo,heloo,,Unknown,ohelo,English,80.0,ohelo,English,ohelo,0.0,neutral,ok,
always,always,always,English,,,0.0,always,English,always,0.0,neutral,ok,
make,make,make,English,,,0.0,make,English,make,0.0,neutral,ok,
smile,smile,smile,English,,,0.0,smile,English,smile,0.3,positive,ok,
every,every,every,English,,,0.0,every,English,every,0.0,neutral,ok,
minute,minute,minute,English,,,0.0,minute,English,minute,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
listen,listen,listen,English,,,0.0,listen,English,listen,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
Tell,tell,Tell,English,,,0.0,Tell,English,tell,0.0,neutral,ok,
brother,brother,brother,English,,,0.0,brother,English,brother,0.0,neutral,ok,
much,much,much,English,,,0.0,much,English,much,0.2,positive,ok,
love,love,love,English,,,0.0,love,English,love,0.5,positive,ok,
mc,mc,,Unknown,mac,English,80.0,mac,English,mac,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
follow,follow,follow,English,,,0.0,follow,English,follow,0.0,neutral,ok,
in-law,in-law,,Unknown,inlaw,English,90.9090909090909,inlaw,English,inlaw,0.0,neutral,ok,
saying,saying,saying,English,,,0.0,saying,English,saying,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
okey,okey,,Unknown,pokey,English,88.88888888888889,pokey,English,pokey,0.0,neutral,ok,
Im,im,,Unknown,ism,English,80.0,ism,English,ism,0.0,neutral,ok,
stopping,stopping,stopping,English,,,0.0,stopping,English,stopping,0.0,neutral,ok,
question,question,question,English,,,0.0,question,English,question,0.0,neutral,ok,
I,i,I,English,,,0.0,I,English,i,0.0,neutral,ok,
"answer,","answer,",,Unknown,answer,English,92.3076923076923,answer,English,answer,0.0,neutral,ok,
black,black,black,English,,,0.0,black,English,black,-0.16666666666666666,negative,ok,
glass,glass,glass,English,,,0.0,glass,English,glass,0.0,neutral,ok,
something,something,something,English,,,0.0,something,English,something,0.0,neutral,ok,
pays,pays,,Unknown,pay,English,85.71428571428572,pay,English,pay,0.0,neutral,ok,
Juice,juice,Juice,English,,,0.0,Juice,English,juice,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
problem,problem,problem,English,,,0.0,problem,English,problem,0.0,neutral,ok,
wz,wz,,Unknown,wiz,English,80.0,wiz,English,wiz,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
z,z,z,English,,,0.0,z,English,z,0.0,neutral,ok,
ur,ur,ur,English,,,0.0,ur,English,ur,0.0,neutral,ok,
sincerely,sincerely,sincerely,English,,,0.0,sincerely,English,sincerely,0.5,positive,ok,
speaking,speaking,speaking,English,,,0.0,speaking,English,speaking,0.0,neutral,ok,
girl's,girl's,,Unknown,girl,English,80.0,girl,English,girl,0.0,neutral,ok,
statement,statement,statement,English,,,0.0,statement,English,statement,0.0,neutral,ok,
couldn't,couldn't,,Unknown,wouldnt,English,80.0,wouldnt,English,wouldnt,0.0,neutral,ok,
make,make,make,English,,,0.0,make,English,make,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
attack,attack,attack,English,,,0.0,attack,English,attack,0.0,neutral,ok,
whole,whole,whole,English,,,0.0,whole,English,whole,0.2,positive,ok,
"tribe,","tribe,",,Unknown,tribe,English,90.9090909090909,tribe,English,tribe,0.0,neutral,ok,
ts,ts,,Unknown,tst,English,80.0,tst,English,tst,0.0,neutral,ok,
opinion,opinion,opinion,English,,,0.0,opinion,English,opinion,0.0,neutral,ok,
w,w,w,English,,,0.0,w,English,w,0.0,neutral,ok,
Ricky,ricky,,Unknown,tricky,English,90.9090909090909,tricky,English,tricky,0.0,neutral,ok,
right.we,right.we,,Unknown,righten,English,80.0,righten,English,righten,0.0,neutral,ok,
don't,don't,,Unknown,dont,English,88.88888888888889,dont,English,dont,0.0,neutral,ok,
want,want,want,English,,,0.0,want,English,want,0.0,neutral,ok,
produce,produce,produce,English,,,0.0,produce,English,produce,0.0,neutral,ok,
children,children,,Unknown,childe,English,85.71428571428572,childe,English,childe,0.0,neutral,ok,
understand,understand,understand,English,,,0.0,understand,English,understand,0.0,neutral,ok,
Her,her,Her,English,,,0.0,Her,English,her,0.0,neutral,ok,
English,english,,Unknown,unenglish,English,87.5,unenglish,English,unenglish,0.0,neutral,ok,
alone,alone,alone,English,,,0.0,alone,English,alone,0.0,neutral,ok,
even,even,even,English,,,0.0,even,English,even,0.0,neutral,ok,
English,english,,Unknown,unenglish,English,87.5,unenglish,English,unenglish,0.0,neutral,ok,
start,start,start,English,,,0.0,start,English,start,0.0,neutral,ok,
Northern,northern,Northern,English,,,0.0,Northern,English,northern,0.0,neutral,ok,
Uganda,uganda,,Unknown,Luganda,English,92.3076923076923,Luganda,English,luganda,0.0,neutral,ok,
proud,proud,,Unknown,roud,English,88.88888888888889,roud,English,roud,0.0,neutral,ok,
An,an,An,English,,,0.0,An,English,an,0.0,neutral,ok,
attack,attack,attack,English,,,0.0,attack,English,attack,0.0,neutral,ok,
subregion,subregion,subregion,English,,,0.0,subregion,English,subregion,0.0,neutral,ok,
Northern,northern,Northern,English,,,0.0,Northern,English,northern,0.0,neutral,ok,
Uganda,uganda,,Unknown,Luganda,English,92.3076923076923,Luganda,English,luganda,0.0,neutral,ok,
attack,attack,attack,English,,,0.0,attack,English,attack,0.0,neutral,ok,
whole,whole,whole,English,,,0.0,whole,English,whole,0.2,positive,ok,
region.,region.,,Unknown,region,English,92.3076923076923,region,English,region,0.0,neutral,ok,
u,u,u,English,,,0.0,u,English,u,0.0,neutral,ok,
know,know,know,English,,,0.0,know,English,know,0.0,neutral,ok,
English,english,,Unknown,unenglish,English,87.5,unenglish,English,unenglish,0.0,neutral,ok,
men,men,men,English,,,0.0,men,English,men,0.0,neutral,ok,
harsh,harsh,harsh,English,,,0.0,harsh,English,harsh,-0.2,negative,ok,
straight,straight,straight,English,,,0.0,straight,English,straight,0.2,positive,ok,
forward,forward,forward,English,,,0.0,forward,English,forward,0.0,neutral,ok,
Jesus,jesus,,Unknown,jess,English,88.88888888888889,jess,English,jess,0.0,neutral,ok,
sip,sip,sip,English,,,0.0,sip,English,sip,0.0,neutral,ok,
alcohol,alcohol,alcohol,English,,,0.0,alcohol,English,alcohol,0.0,neutral,ok,
straw,straw,straw,English,,,0.0,straw,English,straw,0.0,neutral,ok,
Issues,issues,,Unknown,issue,English,90.9090909090909,issue,English,issue,0.0,neutral,ok,
knowledge,knowledge,knowledge,English,,,0.0,knowledge,English,knowledge,0.0,neutral,ok,
Basoga,basoga,,Unknown,Wasoga,English,83.33333333333334,Wasoga,English,wasoga,0.0,neutral,ok,
best,best,best,English,,,0.0,best,English,best,1.0,positive,ok,
Sciences,sciences,,Unknown,science,English,93.33333333333333,science,English,science,0.0,neutral,ok,
check,check,check,English,,,0.0,check,English,check,0.0,neutral,ok,
West,west,West,English,,,0.0,West,English,west,0.0,neutral,ok,
Nilers,nilers,,Unknown,nirles,English,83.33333333333334,nirles,English,nirles,0.0,neutral,ok,
ascaris,ascaris,,Unknown,ascarides,English,87.5,ascarides,English,ascarides,0.0,neutral,ok,
Army,army,Army,English,,,0.0,Army,English,army,0.0,neutral,ok,
west,west,west,English,,,0.0,west,English,west,0.0,neutral,ok,
Nilers,nilers,,Unknown,nirles,English,83.33333333333334,nirles,English,nirles,0.0,neutral,ok,
non,non,non,English,,,0.0,non,English,non,0.0,neutral,ok,
commisioned,commisioned,,Unknown,uncommissioned,English,88.0,uncommissioned,English,uncommissioned,0.0,neutral,ok,
officers,officers,,Unknown,officer,English,93.33333333333333,officer,English,officer,0.0,neutral,ok,
coz,coz,coz,English,,,0.0,coz,English,coz,0.0,neutral,ok,
like,like,like,English,,,0.0,like,English,like,0.0,neutral,ok,
posho,posho,,Unknown,posh,English,88.88888888888889,posh,English,posh,0.0,neutral,ok,
much,much,much,English,,,0.0,much,English,much,0.2,positive,ok,
need,need,need,English,,,0.0,need,English,need,0.0,neutral,ok,
quick,quick,quick,English,,,0.0,quick,English,quick,0.3333333333333333,positive,ok,
learner,learner,learner,English,,,0.0,learner,English,learner,0.0,neutral,ok,
